0.000000000000000000e+00
5.594459033012390137e+01
1.037757732868194580e+02
1.569885015487670898e+02
2.061077163219451904e+02
2.577982349395751953e+02
3.096841239929199219e+02
3.676785774230957031e+02
4.268299012184143066e+02
4.834924011230468750e+02
5.426657483577728271e+02
6.071262259483337402e+02
6.722315311431884766e+02
7.338038208484649658e+02
7.965653476715087891e+02
8.593762893676757812e+02
9.265882060527801514e+02
9.858924956321716309e+02
1.052219785213470459e+03
1.125923592329025269e+03
1.204432357072830200e+03
1.269370724439620972e+03
1.362409671306610107e+03
1.432313610553741455e+03
1.519854391336441040e+03
1.597824403524398804e+03
1.680081640243530273e+03
1.770732813119888306e+03
1.855378788232803345e+03
1.939530713319778442e+03
2.016011096239089966e+03
2.120681851625442505e+03
2.225319671630859375e+03
2.324914562463760376e+03
2.427367379903793335e+03
2.538653264284133911e+03
2.654517509222030640e+03
2.781116303920745850e+03
2.899089627981185913e+03
3.022468665599822998e+03
3.143975130081176758e+03
3.283844875097274780e+03
3.427357936859130859e+03
3.570216548442840576e+03
3.726384237527847290e+03
3.884389343500137329e+03
4.052604289054870605e+03
4.228656496047973633e+03
4.414790450811386108e+03
4.618916409254074097e+03
4.831494921207427979e+03
5.056677858352661133e+03
5.300734791517257690e+03
5.555840279102325439e+03
5.830058679342269897e+03
5.834042857170104980e+03
